Date,PAM,SUPV,TEO,EDN,BBAR,LOMA,YPF,BMA,TS,CEPU,TGS,AGRO,CAAP,GGAL,CRESY,BIOX,VIST
2023-11-27,45.650001525878906,3.3077890872955322,8.210000038146973,16.489999771118164,5.151815414428711,6.619999885559082,16.149999618530273,26.34026336669922,34.07524108886719,7.376961708068848,13.369999885559082,11.199999809265137,14.899999618530273,16.774972915649414,8.108377456665039,12.359999656677246,31.09000015258789
2023-11-20,45.59000015258789,2.956519365310669,7.739999771118164,16.399999618530273,4.9261884689331055,6.5,16.84000015258789,24.63874626159668,32.83760452270508,7.46164608001709,13.75,11.369999885559082,13.470000267028809,15.179715156555176,8.20009994506836,12.180000305175781,31.889999389648438
2023-11-13,37.060001373291016,2.0002853870391846,5.340000152587891,11.5,4.145895481109619,5.940000057220459,10.729999542236328,19.23951530456543,33.12734603881836,5.467604160308838,10.460000038146973,10.470000267028809,11.8100004196167,12.385538101196289,7.392932415008545,11.739999771118164,26.59000015258789
2023-11-06,35.84000015258789,1.8344080448150635,5.360000133514404,10.3100004196167,3.9578728675842285,6.050000190734863,10.319999694824219,18.564611434936523,33.46538543701172,5.281208515167236,10.229999542236328,10.124384880065918,11.699999809265137,11.672130584716797,6.97100305557251,10.329999923706055,26.760000228881836
2023-10-30,38.349998474121094,2.029557704925537,5.53000020980835,11.170000076293945,4.117692470550537,6.079999923706055,10.720000267028809,19.43913459777832,33.629573822021484,5.2989606857299805,10.539999961853027,10.902426719665527,11.319999694824219,12.32608699798584,6.851762294769287,10.694999694824219,28.15999984741211
2023-10-23,38.900001525878906,1.9417403936386108,5.559999942779541,11.680000305175781,3.9014663696289062,6.019999980926514,11.039999961853027,18.469552993774414,30.34581184387207,5.494232177734375,11.149999618530273,10.636513710021973,11.0,11.64240550994873,6.879279136657715,10.9399995803833,29.239999771118164
2023-10-16,41.029998779296875,1.9319829940795898,5.630000114440918,11.140000343322754,3.7510483264923096,6.420000076293945,12.289999961853027,17.72810935974121,31.55307388305664,5.929154872894287,12.680000305175781,10.803940773010254,11.109999656677246,11.226251602172852,7.292036056518555,10.600000381469727,30.59000015258789
2023-10-09,39.65999984741211,1.9417403936386108,5.159999847412109,12.119999885559082,3.8544607162475586,6.550000190734863,12.739999771118164,17.176780700683594,32.07461166381836,5.5563645362854,11.75,10.528178215026855,12.100000381469727,11.820757865905762,6.934313774108887,10.609999656677246,31.059999465942383
2023-10-02,37.540000915527344,2.0198001861572266,4.880000114440918,12.039999961853027,4.023681163787842,6.130000114440918,11.399999618530273,18.03229331970215,29.998119354248047,5.174697399139404,10.760000228881836,10.60696792602539,12.609999656677246,12.653066635131836,6.062938213348389,10.489999771118164,29.709999084472656
2023-09-25,37.36000061035156,2.1661627292633057,4.789999961853027,12.0,3.8447179794311523,6.03000020980835,12.25,18.754724502563477,30.519657135009766,5.165821075439453,10.180000305175781,11.513040542602539,13.34000015258789,12.930501937866211,6.136317253112793,11.289999961853027,30.389999389648438
2023-09-18,40.11000061035156,2.3320400714874268,5.230000019073486,12.470000267028809,4.372786998748779,5.940000057220459,12.869999885559082,20.394540786743164,29.930511474609375,5.361092567443848,10.90999984741211,11.18803596496582,14.0600004196167,14.39435863494873,6.283074855804443,11.130000114440918,27.40999984741211
2023-09-11,40.439998626708984,2.51743221282959,5.210000038146973,13.109999656677246,4.687776565551758,5.960000038146973,12.710000038146973,22.05596923828125,31.51444435119629,5.5563645362854,11.300000190734863,11.542587280273438,13.90999984741211,15.603719711303711,6.631625652313232,11.210000038146973,27.18000030517578
